"country","taxid","country_date","count"
"US","573","2023-11-22",1
"US","573","2023-11-23",3
"US","573","2023-11-24",4
"US","573","2023-11-25",3
"US","573","2023-11-26",2
"US","573","2023-11-27",4
"US","573","2023-11-28",1
"US","573","2023-11-29",5
"US","573","2023-12-02",4
"US","573","2023-12-03",2
"US","573","2023-12-06",7
"US","573","2023-12-07",3
"US","573","2023-12-08",3
"US","573","2023-12-09",2
"US","573","2023-12-10",3
"US","573","2023-12-11",4
"US","573","2023-12-12",4
"US","573","2023-12-13",2
"US","573","2023-12-14",4
"US","573","2023-12-18",2
"US","573","2023-12-19",1
"US","573","2023-12-20",2
"US","573","2023-12-21",2
"US","573","2023-12-22",2
"US","573","2023-12-23",3
"US","573","2023-12-24",1
"US","573","2023-12-25",1
"US","573","2023-12-26",2
"US","573","2023-12-27",5
"US","573","2023-12-28",2
"US","573","2023-12-29",8
"US","573","2023-12-30",5
"US","573","2023-12-31",2
"US","573","2024",511
"US","573","2024-01-01",2
"US","573","2024-01-02",2
"US","573","2024-01-03",2
"US","573","2024-01-04",2
"US","573","2024-01-05",2
"US","573","2024-01-06",1
"US","573","2024-01-07",3
"US","573","2024-01-08",1
"US","573","2024-01-09",2
"US","573","2024-01-10",2
"US","573","2024-01-13",3
"US","573","2024-01-14",1
"US","573","2024-01-15",2
"US","573","2024-01-16",1
"US","573","2024-01-17",1
"US","573","2024-01-18",1
"US","573","2024-01-19",1
"US","573","2024-01-20",2
"US","573","2024-01-21",1
"US","573","2024-01-22",1
"US","573","2024-01-23",1
"US","573","2024-01-24",3
"US","573","2024-01-25",4
"US","573","2024-01-26",4
"US","573","2024-01-27",1
"US","573","2024-01-28",3
"US","573","2024-01-29",4
"US","573","2024-01-31",2
"US","573","2024-02-01",3
"US","573","2024-02-02",4
"US","573","2024-02-03",1
"US","573","2024-02-04",5
"US","573","2024-02-05",2
"US","573","2024-02-06",3
"US","573","2024-02-07",1
"US","573","2024-02-08",1
"US","573","2024-02-09",4
"US","573","2024-02-10",2
"US","573","2024-02-11",2
"US","573","2024-02-13",4
"US","573","2024-02-14",2
"US","573","2024-02-15",3
"US","573","2024-02-17",1
"US","573","2024-02-19",1
"US","573","2024-02-20",4
"US","573","2024-02-22",1
"US","573","2024-02-28",1
"US","573","2024-02-29",2
"US","573","2024-03-01",2
"US","573","2024-03-02",1
"US","573","2024-03-03",1
"US","573","2024-03-05",1
"US","573","2024-03-06",3
"US","573","2024-03-08",1
"US","573","2024-03-09",2
"US","573","2024-03-12",1
"US","573","2024-03-14",1
"US","573","2024-03-15",1
"US","573","2024-03-19",1
"US","573","2024-03-22",1
"US","573","2024-03-25",2
"US","573","2024-03-26",1
"US","573","2024-03-29",1
"US","573","2024-03-30",1
"US","573","2024-04-02",1
"US","573","2024-04-08",1
"US","573","2024-04-09",2
"US","573","2024-04-15",1
"US","573","2024-04-17",1
"US","573","2024-05-04",1
"US","573","2024-05-11",1
"US","573","2024-05-12",1
"US","573","2024-05-24",1
"US","573","2024-05-26",1
"US","573","2024-05-29",1
"US","573","2024-06-01",1
"US","573","2024-06-05",1
"US","573","2024-06-10",1
"US","573","2024-06-13",1
"US","573","2024-06-17",1
"US","573","2024-06-18",1
"US","573","2024-06-19",1
"US","573","2024-06-20",1
"US","573","2024-06-21",2
"US","573","2024-06-22",2
"US","573","2024-06-23",3
"US","573","2024-06-24",6
"US","573","2024-06-25",1
"US","573","2024-06-26",3
"US","573","2024-06-27",1
"US","573","2024-06-28",5
"US","573","2024-06-29",6
"US","573","2024-06-30",2
"US","573","2024-07-01",4
"US","573","2024-07-02",5
"US","573","2024-07-03",9
"US","573","2024-07-04",1
"US","573","2024-07-06",4
"US","573","2024-07-07",2
"US","573","2024-07-08",5
"US","573","2024-07-09",3
"US","573","2024-07-10",6
"US","573","2024-07-11",2
"US","573","2024-07-12",2
"US","573","2024-07-13",2
"US","573","2024-07-15",1
"US","573","2024-07-16",2
"US","573","2024-07-17",1
"US","573","2024-07-19",4
"US","573","2024-07-20",1
"US","573","2024-07-21",3
"US","573","2024-07-22",3
"US","573","2024-07-23",3
"US","573","2024-07-24",4
"US","573","2024-07-25",2
"US","573","2024-07-26",2
"US","573","2024-07-27",3
"US","573","2024-07-28",3
"US","573","2024-07-29",5
"US","573","2024-07-30",2
"US","573","2024-07-31",4
"US","573","2024-08-01",8
"US","573","2024-08-02",3
"US","573","2024-08-03",1
"US","573","2024-08-04",5
"US","573","2024-08-05",4
"US","573","2024-08-06",5
"US","573","2024-08-07",4
"US","573","2024-08-08",3
"US","573","2024-08-09",7
"US","573","2024-08-10",5
"US","573","2024-08-11",4
"US","573","2024-08-12",4
"US","573","2024-08-13",4
"US","573","2024-08-14",2
"US","573","2024-08-15",4
"US","573","2024-08-16",2
"US","573","2024-08-17",1
"US","573","2024-08-18",1
"US","573","2024-08-19",4
"US","573","2024-08-20",5
"US","573","2024-08-21",6
"US","573","2024-08-22",6
"US","573","2024-08-23",1
"US","573","2024-08-24",2
"US","573","2024-08-25",2
"US","573","2024-08-26",3
"US","573","2024-08-27",7
"US","573","2024-08-28",2
"US","573","2024-08-29",3
"US","573","2024-08-30",2
"US","573","2024-08-31",2
"US","573","2024-09-01",1
"US","573","2024-09-02",2
"US","573","2024-09-03",3
"US","573","2024-09-04",4
"US","573","2024-09-05",4
"US","573","2024-09-06",6
"US","573","2024-09-07",7
"US","573","2024-09-08",1
"US","573","2024-09-09",6
"US","573","2024-09-10",3
"US","573","2024-09-11",6
"US","573","2024-09-12",2
"US","573","2024-09-13",4
"US","573","2024-09-14",2
"US","573","2024-09-15",2
"US","573","2024-09-16",5
"US","573","2024-09-17",2
"US","573","2024-09-18",2
"US","573","2024-09-19",4
"US","573","2024-09-20",2
"US","573","2024-09-21",5
"US","573","2024-09-22",1
"US","573","2024-09-23",3
"US","573","2024-09-24",4
"US","573","2024-09-25",3
"US","573","2024-09-26",4
"US","573","2024-09-30",1
"US","573","2024-10-02",1
"US","573","2024-10-03",3
"US","573","2024-10-04",1
"US","573","2024-10-17",1
"US","573","2024-10-19",1
"US","573","2024-11-07",1
"US","573","2024-11-08",1
"US","573","2024-11-12",2
"US","573","2024-11-22",1
"US","573","2024-11-23",1
"US","573","2024-11-26",1
"US","573","2024-12-01",1
"US","573","2024-12-08",1
"US","573","2024-12-11",1
"US","573","2024-12-19",1
"US","573","2024-12-29",1
"US","573","2025",1315
"US","573","2025-01-02",1
"US","573","2025-01-08",1
"US","573","2025-01-18",3
"US","573","2025-01-22",1
"US","573","2025-01-24",1
"US","573","2025-01-27",2
"US","573","2025-01-30",1
"US","573","2025-02-02",1
"US","573","2025-02-06",3
"US","573","2025-02-07",1
"US","573","2025-02-09",1
"US","573","2025-02-10",1
"US","573","2025-02-12",4
"US","573","2025-02-14",1
"US","573","2025-02-16",1
"US","573","2025-02-18",8
"US","573","2025-02-20",2
"US","573","2025-02-22",2
"US","573","2025-02-24",1
"US","573","2025-02-25",4
"US","573","2025-02-26",1
"US","573","2025-02-28",1
"US","573","2025-03-01",1
"US","573","2025-03-02",5
"US","573","2025-03-04",3
"US","573","2025-03-05",1
"US","573","2025-03-07",1
"US","573","2025-03-09",1
"US","573","2025-03-10",2
"US","573","2025-03-11",2
"US","573","2025-03-14",1
"US","573","2025-03-17",1
"US","573","2025-03-18",4
"US","573","2025-03-19",3
"US","573","2025-03-21",1
"US","573","2025-03-23",3
"US","573","2025-03-24",3
"US","573","2025-03-25",3
"US","573","2025-03-26",1
"US","573","2025-03-27",2
"US","573","2025-03-28",1
"US","573","2025-03-30",1
"US","573","2025-03-31",3
"US","573","2025-04-01",1
"US","573","2025-04-02",1
"US","573","2025-04-03",1
"US","573","2025-04-05",1
"US","573","2025-04-06",2
"US","573","2025-04-08",1
"US","573","2025-04-09",1
"US","573","2025-04-10",2
"US","573","2025-04-11",1
"US","573","2025-04-12",3
"US","573","2025-04-13",7
"US","573","2025-04-14",1
"US","573","2025-04-15",2
"US","573","2025-04-16",3
"US","573","2025-04-17",4
"US","573","2025-04-18",2
"US","573","2025-04-20",2
"US","573","2025-04-21",1
"US","573","2025-04-23",2
"US","573","2025-04-24",3
"US","573","2025-04-25",4
"US","573","2025-04-26",2
"US","573","2025-04-27",5
"US","573","2025-04-28",4
"US","573","2025-04-30",1
"US","573","2025-05-01",1
"US","573","2025-05-02",1
"US","573","2025-05-03",2
"US","573","2025-05-04",3
"US","573","2025-05-06",3
"US","573","2025-05-08",4
"US","573","2025-05-09",1
"US","573","2025-05-11",2
"US","573","2025-05-12",5
"US","573","2025-05-13",3
"US","573","2025-05-14",4
"US","573","2025-05-15",3
"US","573","2025-05-16",3
"US","573","2025-05-18",2
"US","573","2025-05-19",2
"US","573","2025-05-20",7
"US","573","2025-05-22",4
"US","573","2025-05-23",3
"US","573","2025-05-24",1
"US","573","2025-05-25",2
"US","573","2025-05-26",5
"US","573","2025-05-27",1
"US","573","2025-05-28",4
"US","573","2025-05-29",1
"US","573","2025-05-30",4
"US","573","2025-05-31",2
"US","573","2025-06-01",2
"US","573","2025-06-02",6
"US","573","2025-06-03",3
"US","573","2025-06-04",4
"US","573","2025-06-05",8
"US","573","2025-06-06",4
"US","573","2025-06-07",1
"US","573","2025-06-08",2
"US","573","2025-06-09",3
"US","573","2025-06-10",2
"US","573","2025-06-11",2
"US","573","2025-06-12",14
"US","573","2025-06-13",2
"US","573","2025-06-14",2
"US","573","2025-06-15",1
"US","573","2025-06-16",3
"US","573","2025-06-17",1
"US","573","2025-06-18",2
"US","573","2025-06-19",3
"US","573","2025-06-20",2
"US","573","2025-06-22",1
"US","573","2025-06-23",1
"US","573","2025-06-24",4
"US","573","2025-06-25",2
"US","573","2025-06-26",2
"US","573","2025-06-27",4
"US","573","2025-06-29",2
"US","573","2025-06-30",2
"US","573","2025-07-01",2
"US","573","2025-07-02",1
"US","573","2025-07-03",2
"US","573","2025-07-04",1
"US","573","2025-07-05",2
"US","573","2025-07-07",2
"US","573","2025-07-08",1
"US","573","2025-07-09",1
"US","573","2025-07-11",2
"US","573","2025-07-13",2
"US","573","2025-07-14",3
"US","573","2025-07-15",2
"US","573","2025-07-17",4
"US","573","2025-07-18",2
"US","573","2025-07-19",1
"US","573","2025-07-20",3
"US","573","2025-07-21",2
"US","573","2025-07-22",2
"US","573","2025-07-23",1
"US","573","2025-07-24",1
"US","573","2025-07-25",1
"US","573","2025-07-29",4
"US","573","2025-07-31",1
"US","573","2025-08-01",6
"US","573","2025-08-02",2
"US","573","2025-08-03",1
"US","573","2025-08-04",2
"US","573","2025-08-07",4
"US","573","2025-08-08",1
"US","573","2025-08-10",1
"US","573","2025-08-12",2
"US","573","2025-08-13",4
"US","573","2025-08-15",2
"US","573","2025-08-17",1
"US","573","2025-08-18",1
"US","573","2025-08-20",3
"US","573","2025-08-21",1
"US","573","2025-08-22",1
"US","573","2025-08-23",1
"US","573","2025-08-28",2
"US","573","2025-08-29",2
"US","573","2025-08-31",1
"US","573","2025-09-01",1
"US","573","2025-09-03",1
"US","573","2025-09-04",1
"US","573","2025-09-05",1
"US","573","2025-09-06",1
"US","573","2025-09-08",2
"US","573","2025-09-10",1
"US","573","2025-09-11",1
"US","573","2025-09-13",1
"US","573","2025-09-14",1
"US","573","2025-09-16",3
"US","573","2025-09-17",2
"US","573","2025-09-19",3
"US","573","2025-09-22",1
"US","573","2025-09-23",3
"US","573","2025-09-24",2
"US","573","2025-09-26",1
"US","573","2025-09-27",1
"US","573","2025-09-29",1
"US","573","2025-09-30",2
"US","573","2025-10-01",1
"US","573","2025-10-02",3
"US","573","2025-10-03",1
"US","573","2025-10-05",2
"US","573","2025-10-07",3
"US","573","2025-10-08",2
"US","573","2025-10-09",1
"US","573","2025-10-10",1
"US","573","2025-10-12",1
"US","573","2025-10-15",2
"US","573","2025-10-17",1
"US","573","2025-10-18",1
"US","573","2025-10-19",1
"US","573","2025-10-30",2
"US","573","2025-11-02",1
"US","573","2025-11-03",1
"US","573","2025-11-09",1
"US","573","2025-11-11",1
"US","573","2025-11-13",1
"US","573","2025-11-16",1
"US","573","2025-11-21",1
"US","573","2025-11-26",1
"US","575","2016",2
"US","575","2022-03-04",1
"US","57706","2006",1
"US","57706","2013",2
"US","57706","2015",1
"US","57706","2019-07-12",1
"US","57706","2020",2
"US","57706","2021-08-04",1
"US","57706","2022",1
"US","57706","2024",1
"US","582","2013",1
"US","582","2019-08",1
"US","582","2021-07-14",1
"US","582","2021-11-19",1
"US","584","2011",1
"US","584","2014-08-26",1
"US","584","2015",3
"US","584","2018-04-02",1
"US","584","2019-12",1
"US","584","2020",1
"US","584","2021-09-22",1
"US","584","2022",2
"US","584","2022-06-30",1
"US","584","2025",2
"US","587","2017",1
"US","587","2021-10-12",1
"US","587","2022-07-25",1
"US","587","2024",1
"US","588","2017",1
"US","588","2018",1
"US","588","2022",1
"US","614","2019-07-12",1
"US","614","2020",1
"US","614","2022-12-01",1
"US","615","2015",1
"US","615","2015-09-21",1
"US","615","2022-03-24",2
"US","61647","2018-04-12",1
"US","621","1976",1
"US","621","1979",1
"US","621","1981",1
"US","621","1985-07-30",1
"US","621","1988-07-01",1
"US","621","1990-11-19",1
"US","621","1994-10-10",1
"US","621","1996",1
"US","621","1996-07-23",1
"US","621","1997",1
"US","621","1998",4
"US","621","1998-02-27",1
"US","621","1998-07-14",1
"US","621","1999",3
"US","621","2002",4
"US","621","2006",2
"US","621","2006-01-10",2
"US","621","2006-12-14",1
"US","621","2007",1
"US","621","2009",1
"US","621","2009-10-01",1
"US","621","2010",2
"US","621","2010-03-30",1
"US","621","2011",4
"US","621","2011-12-22",1
"US","621","2012",1
"US","621","2012-01-13",2
"US","621","2012-01-27",6
"US","621","2012-02-10",1
"US","621","2012-02-24",2
"US","621","2012-03-08",2
"US","621","2012-03-14",1
"US","621","2012-03-23",3
"US","621","2012-03-29",1
"US","621","2012-04-12",1
"US","621","2012-05-04",1
"US","621","2012-06-05",1
"US","621","2012-06-15",1
"US","621","2012-06-28",2
"US","621","2012-06-29",2
"US","621","2012-07-13",3
"US","621","2012-07-27",1
"US","621","2012-08-27",1
"US","621","2012-09-07",1
"US","621","2012-10-26",1
"US","621","2012-11-16",1
"US","621","2012-11-30",7
"US","621","2013",3
"US","621","2013-01-29",1
"US","621","2013-05-08",3
"US","621","2013-07-08",2
"US","621","2013-07-17",1
"US","621","2013-07-22",1
"US","621","2014",1
"US","621","2014-03-06",1
"US","621","2014-10-20",1
"US","621","2014-11-03",1
"US","621","2015",9
"US","621","2015-02-23",1
"US","621","2015-07",1
"US","621","2015-08-05",1
"US","621","2015-10-30",1
"US","621","2016-09-24",1
"US","621","2017",22
"US","621","2017-12-20",1
"US","621","2018",23
"US","621","2018-01-01",1
"US","621","2018-01-07",1
"US","621","2018-03-16",1
"US","621","2018-05",1
"US","621","2018-06-05",1
"US","621","2018-07-05",1
"US","621","2019",12
"US","621","2019-04",1
"US","621","2019-04-01",1
"US","621","2019-06",1
"US","621","2019-07-22",1
"US","621","2019-09-09",1
"US","621","2019-09-13",1
"US","621","2019-09-23",1
"US","621","2019-10",1
"US","621","2020",12
"US","621","2020-01",1
"US","621","2020-01-15",1
"US","621","2020-02",2
"US","621","2020-03",1
"US","621","2020-03-24",1
"US","621","2020-05-11",1
"US","621","2020-09",1
"US","621","2020-11",1
"US","621","2020-11-13",1
"US","621","2020-12",1
"US","621","2021",6
"US","621","2021-03",1
"US","621","2021-03-16",1
"US","621","2021-06-10",1
"US","621","2021-07",1
"US","621","2021-08",1
"US","621","2021-08-04",1
"US","621","2021-08-06",1
"US","621","2021-09",3
"US","621","2021-09-02",1
"US","621","2021-09-09",1
"US","621","2021-10",2
"US","621","2021-10-26",1
"US","621","2021-12-01",1
"US","621","2021-12-03",1
"US","621","2022",11
"US","621","2022-04-01",1
"US","621","2022-06",1
"US","621","2022-07",1
"US","621","2022-08",1
"US","621","2022-09-09",1
"US","621","2022-12",1
"US","621","2022-12-09",1
"US","621","2023",4
"US","621","2023-01-17",1
"US","621","2023-02",1
"US","621","2023-02-07",2
"US","621","2023-03-04",1
"US","621","2023-03-22",1
"US","621","2023-04-04",1
"US","621","2023-04-13",1
"US","621","2023-04-18",2
"US","621","2023-05-03",14
"US","621","2023-07-18",1
"US","621","2023-08-23",1
"US","621","2023-09-07",1
"US","621","2023-09-08",1
"US","621","2023-09-12",1
"US","621","2023-10",1
"US","621","2023-10-24",1
"US","621","2023-11-14",2
"US","621","2023-12-01",2
"US","621","2023-12-11",1
"US","621","2024",8
"US","621","2024-01",1
"US","621","2024-09-06",1
"US","621","2024-10-14",1
"US","621","2024-11-08",1
"US","621","2025",16
"US","621","2025-03-17",1
"US","621","2025-05-15",1
"US","621","2025-05-19",1
"US","621","2025-06-02",1
"US","621","2025-07-24",1
"US","621","2025-10-31",1
"US","622","1952",1
"US","622","1975",1
"US","622","1976",1
"US","622","1981",1
"US","622","1982",1
"US","622","1986",1
"US","622","1988",3
"US","622","1988-10-14",1
"US","622","1990",1
"US","622","1991",1
"US","622","1994",1
"US","622","1995-01-27",2
"US","622","1997",1
"US","622","2000",3
"US","622","2001",5
"US","622","2001-09-06",2
"US","622","2002",3
"US","622","2003",1
"US","622","2003-12-09",2
"US","622","2006",1
"US","622","2006-12-14",3
"US","622","2007",1
"US","622","2008",1
"US","622","2009",2
"US","622","2010-02-03",1
"US","622","2010-08-25",1
"US","622","2011-01-07",1
"US","622","2012-01-13",1
"US","622","2012-01-20",1
"US","622","2012-03-09",1
"US","622","2012-04-05",1
"US","622","2012-05-04",1
"US","622","2012-05-31",1
"US","622","2012-07-13",1
"US","622","2012-08-09",1
"US","622","2012-08-10",1
"US","622","2012-09-07",1
"US","622","2012-11-29",3
"US","622","2012-11-30",2
"US","622","2013-07-22",1
"US","622","2013-10-20",1
"US","622","2014-01-03",1
"US","622","2014-07",1
"US","622","2014-09-04",1
"US","622","2014-10-31",1
"US","622","2014-11-11",1
"US","622","2015",1
"US","622","2015-05-03",1
"US","622","2015-08-13",1
"US","622","2016",2
"US","622","2016-05-04",1
"US","622","2016-06-07",1
"US","622","2016-07-27",1
"US","622","2016-08-02",1
"US","622","2016-08-09",3
"US","622","2016-08-15",1
"US","622","2016-08-16",2
"US","622","2017",16
"US","622","2017-05-29",1
"US","622","2017-06-06",9
"US","622","2017-07-31",1
"US","622","2017-08-15",1
"US","622","2018",10
"US","622","2018-01-01",1
"US","622","2018-02-01",1
"US","622","2018-05-10",1
"US","622","2018-05-11",2
"US","622","2018-06-01",1
"US","622","2018-06-04",1
"US","622","2018-06-05",1
"US","622","2018-06-21",1
"US","622","2018-06-25",2
"US","622","2018-06-27",1
"US","622","2018-08-02",2
"US","622","2018-08-14",1
"US","622","2019",8
"US","622","2019-01-11",1
"US","622","2019-03-17",2
"US","622","2019-05-14",1
"US","622","2019-08-19",1
"US","622","2019-09-23",1
"US","622","2019-10-02",1
"US","622","2019-11-12",1
"US","622","2019-11-14",1
"US","622","2020",7
"US","622","2020-01-10",1
"US","622","2020-01-24",1
"US","622","2020-01-29",2
"US","622","2020-06-13",1
"US","622","2020-09",2
"US","622","2020-11",3
"US","622","2020-12",1
"US","622","2021",13
"US","622","2021-04",1
"US","622","2021-04-02",1
"US","622","2021-04-22",1
"US","622","2021-05-13",1
"US","622","2021-07",1
"US","622","2021-08",1
"US","622","2021-08-06",2
"US","622","2021-09-07",1
"US","622","2021-10-11",1
"US","622","2021-11-01",1
"US","622","2021-12-03",1
"US","622","2022",15
"US","622","2022-01-14",1
"US","622","2022-02",1
"US","622","2022-03-08",1
"US","622","2022-04-15",1
"US","622","2022-04-16",1
"US","622","2022-05",1
"US","622","2022-05-21",1
"US","622","2022-09-23",1
"US","622","2022-10-14",1
"US","622","2023",20
"US","622","2023-01-06",3
"US","622","2023-01-18",1
"US","622","2023-02-23",1
"US","622","2023-03-23",1
"US","622","2023-05-01",1
"US","622","2023-05-18",2
"US","622","2023-06-01",1
"US","622","2023-07-11",1
"US","622","2023-07-19",2
"US","622","2023-09-09",1
"US","622","2023-09-18",1
"US","622","2023-10-16",1
"US","622","2023-12-08",1
"US","622","2023-12-12",1
"US","622","2023-12-27",1
"US","622","2024",7
